"appid"
1611910
10180
10190
231670
270880
312660
518790
586980
613100
624090
624120
648800
1172380
1721470
1981570
7670
8190
11020
15100
22350
24960
35010
35140
48190
55100
259080
287290
355840
409710
513710
680420
755790
850630
1539580
630
3590
10150
17430
17480
17700
24240
24800
34830
41050
41060
41070
42700
42710
45760
47790
47830
107410
111600
201480
204340
204360
211500
215100
222880
223650
226320
227780
236450
244210
295110
310950
312610
326410
339610
362300
393380
421020
479130
493490
493840
546560
635260
739630
774941
805550
892970
992490
1004750
1091500
1196590
1236300
1238810
1253920
1293830
1377150
1515950
8790
15700
33910
33930
34270
34870
35450
38400
38410
38420
44320
44360
55230
91310
201700
204450
208500
212500
212800
219540
220200
220260
223670
225420
226580
227680
234630
236830
238960
241560
244850
255710
281990
284160
365960
378860
382310
391040
457550
464920
486860
493340
515220
526870
535930
550650
555000
555160
555570
621060
732050
737800
768100
787790
799600
868270
905640
927730
1016120
1017060
1055010
1080110
1134570
1151340
1206560
1222730
1284190
1465360
1551360
1692250
2060130
1002
1300
1309
1313
1500
2100
2130
6100
7940
12750
17450
17470
18700
22450
23460
24920
24980
25700
26800
41500
47810
47900
72300
208580
221180
281610
297130
335670
361280
362890
362960
588650
620980
746850
782330
883710
909820
966320
990630
1030840
1057090
1129220
1190460
1205520
1216320
1225560
1238040
1283410
1332010
1347550
1605220
1902490
1510
1520
1530
8980
65930
204100
210770
212070
223750
227940
234650
239030
242570
251570
280740
337320
342200
359320
374280
375230
384490
386010
391540
410900
424840
444200
450540
475190
488860
563560
589870
597170
601510
629730
641320
729040
871720
890550
960090
965200
976890
1022310
1118200
1167630
1218280
1237970
1366540
1407200
1522820
1672970
1840
17550
261820
263740
279440
298600
341310
370440
394310
400040
438480
460960
485610
562360
585690
588430
591560
618140
636150
757300
828170
1057750
1179210
1519310
1583230
2216280
6020
35700
35720
48000
65800
90530
91600
107100
207650
211420
212680
214550
214560
215510
224760
225260
236430
582500
610180
677160
865360
1046930
1234520
1714040
42680
42690
50130
207610
221100
221910
241260
250320
261030
305620
323190
330840
350640
360430
379430
383870
403040
429570
437160
437630
447040
465280
489520
491950
532210
534380
536220
536270
552520
554620
569860
588160
633060
678900
703080
704850
717690
735360
765870
787860
793460
845070
852220
866800
868360
916440
920490
936790
939850
968250
968970
991170
1009560
1030830
1129580
1146310
1180660
1216710
1251980
1259420
1292910
1353270
1431610
1466640
1473250
1577120
109600
228380
272860
582160
1930
3170
4560
4700
7110
7520
7530
9340
9480
12100
12110
12230
12240
12320
16450
20540
21090
21100
21110
21120
24780
32470
39160
39190
39200
39520
39540
39550
39650
39660
39680
40950
40960
40970
40980
47400
47410
63910
65530
70640
203350
206420
228200
232890
245050
246620
271500
285480
285800
289200
289520
301910
311260
311290
321960
345240
345260
368070
391490
445310
466300
500810
668580
817540
907650
978300
1088790
1154040
1222690
1233570
1244950
1307090
1416260
1546970
1546990
1547000
1680880
1715130
1817070
2096600
2096610
384630
552990
774181
790710
880940
1059990
1071870
1119730
1168660
1184140
1243830
1329410
1366800
1473480
1761390
2089350
40700
46500
46510
65790
94300
204880
242700
278360
289690
308600
310560
351510
368230
371140
386800
391720
394510
435120
451020
475550
503300
508190
544810
571310
575550
593850
613900
619700
632470
644560
678950
760620
795100
797410
880950
914710
928600
985890
1007350
1097840
1140630
1145360
1426210
1481400
1568940
1687950
1714320
1812280
1832640
1856540
1942280
6010
6040
32310
32340
32360
32460
202170
209160
209170
219640
220440
221680
235460
239820
241930
287700
311340
337000
388210
524220
737010
758330
870780
1812290
1812390
4920
10680
13250
17080
17520
22600
42500
42650
47890
49540
104700
207140
209000
212630
225140
225840
239140
249380
261570
282010
282030
285900
290930
299740
301640
442080
505170
530700
632360
912290
8850
23490
113200
208610
209670
213670
214950
219150
219740
236090
236690
238460
241600
245170
260230
271570
274190
287980
298630
304730
314410
322500
361420
375200
397060
402180
409720
423880
427520
432100
467680
553640
573100
579020
594570
602490
611790
665300
690040
698780
863570
1142710
1184370
1331550
1997040
2620
2630
2640
10090
13540
24790
24810
34030
50300
51100
58610
108800
208090
222750
224600
242860
251060
261180
261550
275850
289650
292180
293220
298260
315640
321360
323850
332500
382050
386940
390670
427460
437920
447820
476600
476620
489940
504370
584210
813780
895400
1250410
1466860
2280
6910
6920
32800
105450
105600
203140
205930
221040
223710
230230
233130
238010
238090
245620
247770
255520
258180
319910
373420
403640
418370
424370
514900
592480
690640
1148590
1222700
33250
33350
40990
217200
268910
295790
298520
307780
348550
349040
381210
386180
396900
534550
594650
627270
629760
641080
657200
770720
955050
1178830
1225570
1308380
1361510
4540
4550
97100
238320
263280
285330
291410
304390
339400
343440
359050
365590
414700
422970
424280
428830
434420
447780
447800
488790
524440
533200
594770
654310
707680
962130
1104640
2200
2320
2350
9900
13560
18500
33220
33900
49600
206500
210970
221540
223630
224260
224540
224580
244630
247350
250460
252110
252870
253710
258970
270150
287450
312860
314160
341800
346970
363970
382000
408900
418460
420290
428660
466560
506540
527100
587860
589290
636450
681590
722180
757310
835860
844870
1062090
1165670
1286830
3830
12900
15560
17460
29180
39140
40800
47870
61600
63700
65300
67000
113020
200260
205730
209830
219890
221640
233270
237930
246900
256290
257850
265210
265930
311690
318600
387290
517710
529110
569480
590380
644930
847370
979690
1252330
1517290
1817230
2012840
12140
12150
47780
208650
214490
391220
474960
730820
730830
750920
863550
1038250
1222670
1373430
1544020
1693980
2270
2290
2300
2360
2370
2390
6510
6980
9000
9060
9160
32430
71240
108600
218640
224300
224940
227600
242960
288160
296830
307670
308040
322190
341940
367450
436150
537180
617700
683900
702120
706220
739080
792300
807120
914290
952060
952070
1013310
1069740
1085510
1101140
1190340
1873030
2310
3730
9050
9070
57300
200940
205230
205950
207170
208200
248570
253430
265330
275390
312530
326460
339340
394690
421120
437220
442070
460950
519860
555440
698670
710920
728880
736260
753650
824270
825190
838310
940680
953880
1000410
1150690
1150760
1186040
1262350
1319460
1405790
1587130
1599600
1621690
1816670
1848450
1935660
39120
699130
860510
903950
1812620
1200
1230
1280
9200
21980
22120
22140
22180
70100
99810
247730
306410
314230
336020
337950
343340
343360
346330
351290
356640
382850
386280
519190
541300
623340
625340
638850
641910
704270
707010
717790
744900
884660
914620
992910
1004270
1010270
1133060
1524630
1646850
1662230
2231380
39210
243360
268850
427730
720250
218450
8500
72900
203290
213610
224220
231060
235600
244930
246580
247080
250900
252130
253030
271290
274940
292140
293780
298110
312520
319510
323580
325180
334540
342180
345350
360950
407900
436320
481510
493540
508390
520720
522040
528230
622650
638230
650000
751630
753640
961440
1283220
1313140
1368430
1368460
1491490
1523510
1704080
2215260
6550
21170
31280
35130
57400
57690
233720
312990
245470
313160
394360
415200
447020
686810
812140
933110
967050
1105420
1124300
1377380
1506830
1509960
1604030
1644960
24740
70000
232450
238590
269710
280180
346010
348250
382560
407420
495520
505040
544730
567290
674940
749780
908520
1029550
1408230
1846170
12840
20500
55110
288570
322170
350080
354830
393080
393100
491540
513650
562810
648350
650500
667720
976590
1053680
1056960
1273400
21660
24200
237110
239250
243470
256190
262690
265550
322920
325610
1549970
1659040
49470
203830
209650
209660
220160
224060
225600
227480
230150
257350
322770
327140
381940
382110
412740
436820
440630
446750
457960
496240
520010
559650
621830
1018830
1183940
1556790
92500
331470
675940
1281800
516750
578330
1271710
1657630
10220
21000
213330
222480
236870
274170
289950
302590
397900
434570
434890
438180
544920
667530
678960
688130
798610
1131720
1239260
1425250
2073470
200170
257510
414340
578650
602960
747350
752590
1238860
28000
44350
58550
209120
211820
212740
215830
227700
234670
246700
250740
258700
262060
304030
323470
327070
327690
334230
356670
367540
372000
372800
376570
380840
381120
397550
402570
415880
473690
480490
527230
530620
544750
558100
627690
681660
742120
758870
764790
774361
797470
829590
869760
918570
1049590
1057240
1210320
1267910
1343370
1343400
1352080
1412570
1449850
1486350
1568590
70600
70620
70650
70660
238260
306830
376210
392820
731490
985810
26500
92800
215450
234330
239070
242050
257730
264200
327030
329110
352720
354240
365450
368340
371660
384180
385770
438040
453480
460790
464060
511470
535230
536930
564710
583490
610080
612020
619150
637650
643980
646570
653530
705220
716490
742300
840260
843660
848450
921570
935880
939960
946050
953490
1013320
1046030
1055540
1123770
1147560
1235140
1289310
1433990
1511780
215470
229480
250180
269210
301300
353090
366250
377460
384300
402710
449550
529180
571740
593600
747610
761890
1446780
1938010
11450
12710
12810
48220
48240
61700
102600
240380
242590
242920
294100
314520
328080
349480
364470
365670
374040
380360
404200
745920
843260
975370
1061910
1088150
1169040
1282730
1700870
1782120
223470
286570
292570
319830
370910
402390
460920
471550
534500
635730
638070
699920
963690
1582620
2600
7000
8000
8140
203750
224960
224980
225000
225020
225300
225320
245300
292120
292730
301980
304530
311730
311770
315440
316030
316260
319170
327740
340170
402620
438490
460870
502500
540840
583090
587620
626690
704450
795510
802880
802890
838380
844660
858820
893180
954740
958260
1496790
1954200
2239550
11390
26900
41100
42120
63000
70300
91200
96000
202090
204060
224420
239200
239450
246420
250600
252850
254000
262410
272890
278970
285580
287120
287340
293180
302830
310380
389570
407250
485570
645090
666220
1078000
1238840
1436900
108710
226700
229870
288470
302510
304240
356430
368420
392110
531800
770240
834910
916100
916840
954850
996580
999220
1029780
1066780
1069030
1151050
1363430
1894430
1904540
277460
360940
385890
389300
1222140
1850740
6800
6830
346940
453090
556130
598330
690830
732430
931690
1044720
1100410
9460
19900
20530
20550
91700
281920
324810
359870
50620
388410
462780
606280
612570
911400
2050650
357070
430080
539720
1293230
1294660
1549180
1815780
1952360
2109470
2225070
2247560
42160
206980
225280
233250
249650
261510
274310
333300
352700
397460
434170
469600
469820
867210
1005300
1070710
1086940
1217060
1552350
266410
470220
655500
665360
715670
755770
794600
861650
914110
984800
1190000
1519350
3480
206480
238370
397080
490920
587520
1096530
1286680
1328670
3483
8400
626680
1463120
13200
13230
13240
17500
1444920
320240
332800
354140
501300
667970
716260
757240
843380
848050
895870
977920
1000360
1061090
1066890
1097130
1506510
1677770
6060
12830
13140
15000
15120
19830
19840
44340
48700
97330
277430
336060
1999360
7600
211050
220740
410320
436500
451570
469980
486810
507490
522210
573090
675010
680360
727130
743640
775500
822460
910490
1000010
1172650
1262060
1987080
17390
17440
24720
208140
218680
249050
285310
285920
314430
327890
404790
433340
466940
485450
736590
738060
751780
872200
949060
1180380
1630080
1671200
1872550
1905950
1973530
2175210
2197700
394230
589590
591960
604240
723780
827220
864060
1089980
1106840
1254120
1280770
1291500
1468260
1628620
67370
238430
268870
331360
348510
351920
427270
518060
1270990
1291340
1404210
1408610
7800
218090
239160
242820
253880
260000
267490
297020
312150
331600
349500
351030
359340
368260
382140
435790
448780
464960
508760
510620
562730
567280
571720
611360
616520
755500
767560
934780
987400
1041320
1045840
1058200
1176710
1201240
1237950
1239300
1274570
1453490
1474700
1485080
1533390
1535560
1549250
1560500
1675900
1805360
1826980
1872760
1961460
1974050
1977530
1986760
2025750
2076250
2237980
252670
317400
372360
1238000
244050
245490
323320
387990
429180
451340
457420
518580
525680
552100
591680
607260
645630
750050
823500
1017180
1261040
1528080
1853200
16900
212200
217750
443110
496920
583010
732240
740130
905370
921590
962730
1113120
1128920
1202950
1377580
1850570
98200
215080
250560
332070
356330
357480
440310
1419170
846110
992310
1097430
1418630
1520470
1703930
1860860
1973710
1993230
2000110
17510
219990
228280
239350
270570
321800
881100
1462040
1874170
25000
233860
234140
234190
272510
418270
423230
465760
495140
505460
543870
628670
705210
727850
1075950
1110910
1286530
2212330
1237320
629820
646270
668550
673880
774861
803050
826630
897450
933820
970960
979070
982720
1054430
1058650
1073910
1075200
1112890
1138660
1162700
1227530
1229380
1281930
1304680
1311070
1364100
1454400
215280
241410
261760
330020
342940
396750
425580
458710
487120
553420
560130
794260
816340
858210
998740
1131240
1134100
1149460
1361000
1367550
1455840
1721870
1740720
1851280
1883260
1888430
1966900
72000
99700
102840
204220
207080
12200
205710
230330
233740
298610
407510
672640
220820
243800
255220
258520
287140
363930
378610
952440
248820
314010
466170
683320
774171
1476970
342310
355790
528550
575640
601150
601220
610360
617670
617830
668210
673800
799070
830590
933140
1065310
1137460
1218900
1788110
2221490
9930
289090
344760
423580
459820
524390
547860
606800
626010
697610
728540
780210
924810
937310
997010
1147690
1149620
1158980
1227780
1307890
1353300
1397920
1530340
1574000
1713810
1768280
1843760
1891700
1963370
1968730
1980530
2024230
2068280
2400
2420
2430
3920
22100
34220
39150
71270
105400
201490
207890
221810
232810
286240
313120
327090
377840
378120
399820
422420
428690
434650
448320
930210
1062160
1127500
1372810
609150
1026680
1173820
1211630
1238020
1404090
1475810
1533420
1378990
3910
7510
324570
459220
749340
803330
816020
927890
977640
982150
1064730
1072120
1148510
1184160
1325860
7610
8880
8890
102700
263540
360170
370240
822800
17580
58520
457330
1016950
1789480
16730
96100
104200
107600
204180
209870
211600
211740
235250
242640
253650
254040
254060
257050
262080
267940
275510
291010
292620
295690
295930
299260
301750
302240
307070
314020
315430
318430
330350
336280
351470
364270
370510
394870
399000
402670
406930
410210
418070
418340
638990
796440
809960
818530
977950
1012460
1329540
1449690
351970
429660
444140
692850
738540
1173770
1173780
1173790
1173800
1173810
48950
61310
63200
204300
206440
215710
223220
230980
231040
231160
237990
246110
262280
281640
283640
289130
290340
294860
485460
599140
601840
972660
1102190
1181830
1276790
545690
602890
682130
722810
1016920
1536420
1571170
1607130
1695680
1745200
1924480
40100
72200
220780
239220
255420
327410
340460
397430
436230
448280
518920
669290
991260
1258590
1403370
1468720
1504740
1943950
34900
232770
247120
252150
263980
272060
283880
290650
307230
332790
340070
344910
346290
351940
357290
362400
364910
389700
396360
397720
438000
440730
447850
448060
449060
450850
461640
463350
469890
485950
489220
490910
503820
527800
527990
529900
533300
535760
539750
540900
547960
550670
575860
581200
585560
601010
608990
619400
621150
628750
639790
674750
689360
730310
745670
754120
763360
805940
860910
914690
934930
944220
967250
993740
998930
1035610
1035930
1140440
1146950
1259980
1260390
1269260
1334010
1334590
15710
17020
32440
55040
62000
96200
306020
307690
979060
1128000
1238820
300380
329430
495420
656240
766570
898920
1264250
4900
6370
9880
11130
11610
17740
25600
29150
31500
35800
36630
39000
41300
48900
55370
60600
95700
99910
99920
105430
107400
107900
108210
109400
109410
110500
113420
113900
200390
201070
201190
201210
205890
207230
208030
212160
212220
212240
212370
212390
213570
213650
215870
218130
218170
218210
218470
219700
219830
221080
221200
221220
221790
222520
223390
223410
224320
226980
227180
227220
227240
233630
234820
235400
237310
237870
238070
238110
239660
240320
241640
241660
244590
246820
247830
250420
251450
251950
251970
253530
257400
257710
258160
259470
259760
260410
260430
262650
263100
263180
263500
264120
264360
264380
265690
265770
266030
266070
266430
266450
268420
269390
269910
270170
270370
270550
271920
273550
274520
274980
277950
280620
282880
283060
284950
286080
286100
287630
287920
289780
290060
290140
290470
290730
290830
291210
293200
293260
293420
293500
293560
294160
295710
296630
296930
297210
298160
298180
298240
299090
299420
299700
299840
299910
300970
302380
304270
304890
305070
305260
306040
306930
307110
307290
310110
310360
310370
311700
312280
312450
313240
313730
314000
314280
314420
314970
315830
317110
317360
317410
317470
317600
317790
319570
320590
321330
321400
321480
321840
323630
324120
326160
326360
326740
326960
327640
328060
329280
329790
330450
331120
331580
332950
334030
334370
334920
335430
335820
335950
336670
337410
338000
338340
338540
338810
339000
339120
339280
339600
340200
340350
340540
340550
340810
341060
341190
341300
341720
341750
341760
341890
342280
342370
342550
342570
342980
343630
343730
343740
344190
345330
345390
345650
346120
346250
346610
346750
346850
347630
347950
348620
348700
348800
348840
348860
349510
349540
349720
350280
350490
350700
350990
351140
351410
351630
351640
351790
351800
352160
352240
353220
353260
353360
354200
354290
354900
355000
355070
355080
355180
355230
355280
355500
356130
356310
356400
356420
356520
357370
357500
357830
358270
358390
359800
360480
360620
360730
360760
360870
361630
362930
364450
364830
364880
364960
365050
365070
365270
365300
365510
366000
366160
366440
366530
366800
366960
367030
367120
368290
368950
369030
369200
370070
370190
370590
370770
370800
371370
371790
372190
372540
372670
372820
373140
373330
373720
375220
375330
375600
375950
376110
376140
376560
377260
377330
377430
378090
378300
378370
378480
379290
379320
379870
380140
380570
380770
381560
381640
381850
381990
382250
382260
382490
383080
384030
384150
384980
385030
385260
385370
385530
385590
385880
385980
386600
386640
386930
387450
387860
387970
388370
388490
388840
389430
389980
390100
390560
391210
391240
391270
391460
391780
391820
392020
392060
392100
392230
392450
392950
393390
393530
393790
393930
394120
394140
394720
395520
396030
396060
396280
396420
397040
397100
397400
397680
397870
397990
398450
398840
399520
400030
400230
401550
401800
401970
402450
402560
402840
402890
403690
404020
404070
404410
404480
404580
404700
404860
405480
405780
407060
407090
408030
408330
408930
409020
409160
409510
409670
409690
410390
411480
411820
412230
412360
412400
412470
412540
412940
413620
413690
414530
414550
414730
415270
415860
416030
416040
416450
416690
417060
417860
417890
417920
417990
418280
420020
420790
420880
421670
421730
422500
422630
423780
423890
424780
426560
426610
426970
427920
428060
428610
428870
429160
429200
429300
429470
429540
429680
429790
429940
430890
431390
431500
431510
431540
432290
432310
432870
433350
433750
433800
434110
434300
434480
434510
434520
435030
435060
435440
435600
436110
436160
436180
436340
436470
436520
436740
437400
437610
437720
437730
437900
438140
438680
438720
438920
439260
439370
439940
440090
440740
442120
442220
442290
442710
442810
443250
443580
444250
444620
444770
444930
445130
445230
445720
446150
446770
446990
447270
447570
448110
448310
448390
448460
448570
448710
448930
448980
449000
449020
449040
449050
449130
449140
449240
449470
449780
451130
451360
451960
451980
452230
452340
452490
452640
452710
452780
453170
453190
453510
453890
454070
454540
454600
455020
455160
455440
456570
456920
457130
457380
457580
457590
457670
458410
458560
458590
458660
458760
458970
459160
459170
459870
460060
460510
460850
461040
461180
461320
461410
461560
461750
461820
461970
462530
462910
462930
463020
463060
463180
463250
463290
463390
463670
464050
464540
464700
464780
464800
464940
465440
465520
465710
466260
466270
466660
466720
466900
466910
467360
467380
468070
468530
468560
468630
468700
469650
469930
469990
470040
470130
470760
471630
471720
472060
472680
473510
473910
474010
474030
475070
475100
475490
475530
475630
476460
476540
477130
477200
477800
478000
478960
479310
480430
480500
482390
482920
483680
483850
485000
485230
485600
485620
485640
485650
485660
485760
485800
486460
486490
486650
487330
488160
488360
488440
488910
489000
489560
490220
490230
490250
491130
491660
491790
491800
492150
492630
492800
493100
493180
493400
493430
493440
493480
493780
493810
494220
494530
495030
495450
495580
495750
495910
496180
496190
496840
497090
497640
497820
497860
497940
498510
498600
498710
498850
499540
499950
500150
500360
500380
500660
500690
500710
500750
500980
501050
501180
501280
501380
501470
502480
502550
503160
503630
503950
504300
504310
504620
504630
504990
505700
505750
506280
507210
509020
509190
509420
509530
509560
509800
509860
509880
510050
510130
510660
510730
510750
510790
511800
512200
512270
512470
512560
512920
513000
513150
513200
513210
513440
513450
513560
513760
514390
515020
515230
515700
516470
516510
516520
517320
517550
517680
517910
518660
519140
519170
520300
520860
520910
520960
521200
521320
521330
521470
521570
521800
522230
522660
522940
522990
523070
523170
523680
523740
523750
523960
524240
524380
524970
525100
525370
525540
525780
526400
526430
526470
526730
527240
528060
528450
528460
528580
528740
529150
529540
529670
529720
529770
529780
529840
529870
530330
530720
530820
530830
530900
531190
531200
531270
531540
531960
531990
532470
532770
532800
532840
533540
533690
533780
533970
534190
534220
534300
534460
534690
534870
535170
535440
535690
536210
536230
536950
536990
537060
537130
537140
537540
537590
538110
538880
538950
539370
539380
539640
539650
541180
541190
541420
542120
542170
542210
542310
542480
542560
542590
542780
542790
542850
542870
542940
542960
543350
543650
544130
544420
544510
544520
544590
544840
545110
545570
545820
545860
546390
546600
547180
547260
547280
547440
547540
547680
547750
547820
547870
548280
548290
549090
549360
549760
549770
549880
549920
550240
550470
550520
550740
550820
551170
551370
551960
552110
552140
552540
552770
552960
553130
553440
553570
553590
553660
553730
553880
554140
554640
554810
555210
555450
556720
556750
556820
557180
557260
557400
557630
557670
557780
557810
557880
557890
557940
558680
559010
559310
559460
559920
560260
560790
560970
561390
561970
562010
562540
562840
563400
563430
563470
564010
564080
564330
565020
565030
565080
565110
565640
565650
565730
566150
566410
566910
567040
567090
567630
568300
568400
568470
568580
568640
568690
568770
568810
569370
569720
570460
570840
571350
571500
572000
572020
572170
572520
572660
573530
573770
573800
574070
574440
574740
574760
574780
575720
575830
576650
576790
576840
576860
576940
577390
578060
578310
578470
579010
579040
579050
579080
580410
580630
581120
581130
581650
582030
582830
583510
583740
583950
584170
584200
584850
584880
585000
585270
585340
585770
585880
585990
586030
587290
587310
587570
587650
587840
588120
588180
588290
588890
589120
589160
589370
589420
589460
589620
589680
590280
590430
590440
590720
590770
590910
591360
591740
592450
592750
592780
592920
593090
593400
593620
593670
593880
594300
594310
594330
594490
594820
594960
595120
595280
595490
596470
596650
596710
596940
597240
598070
598170
598530
598880
599390
599630
600120
600140
600410
600630
600750
601130
601990
602140
602630
603140
603630
603880
604500
604530
604950
605610
605810
605850
606010
606180
607190
607460
607770
607860
608000
608510
608980
609940
610940
611090
611120
612050
612230
612240
612290
612440
612590
612610
612620
612790
613590
613620
614250
614890
615020
615050
615160
615340
615400
615460
615650
616220
616640
616700
616710
616810
617600
618080
618620
619020
619250
619310
619550
619600
619870
620700
621880
622060
622270
622310
622380
622470
622510
623310
623840
624050
624460
624890
624920
625080
625430
625470
625480
625580
626570
626700
627530
628530
628700
628730
628870
629210
629410
629420
629540
630510
630640
631130
631660
632080
632730
633320
634060
634070
634090
636040
636560
636580
636930
637850
637960
638110
638360
638490
638800
638920
639230
639650
639960
640030
640150
640210
640300
640970
641860
642000
642840
643000
643270
643870
644320
644380
644540
644660
645260
645480
645830
646180
646360
646440
646820
646960
647000
648390
648870
649570
650090
650700
651090
651320
651470
652030
652060
652150
652330
652480
652560
652750
652980
653120
653220
654680
655030
655160
655170
655280
655550
655620
655780
656020
656070
656620
656770
657010
657050
657180
657410
658210
658230
658470
658480
658510
658970
659000
659630
659840
659900
660070
660340
660520
660880
660940
661130
661260
661460
661700
661830
661950
661960
662320
662470
662700
662780
662830
662870
663090
663110
663690
664340
665040
665200
665490
665620
665740
665890
666310
666860
666930
667110
667120
667160
667870
667890
668170
668190
668490
668610
668730
668770
668850
669440
669580
669630
670290
670400
670500
671310
671700
671720
672000
672650
672680
672730
673070
673430
673560
673590
673620
673900
673940
674130
674400
674580
675630
675810
675870
676070
676470
676490
676770
676800
677290
677310
677380
677450
678090
678450
678460
678800
678940
679400
679470
679990
680040
680170
680310
680730
680750
681060
681500
681950
682250
682740
682920
682960
682970
683670
683730
683930
684200
684210
684250
684380
684400
685200
685310
685420
685450
686010
686090
686270
686340
686570
686870
686910
686940
686950
687320
687560
687590
687630
687730
687850
687870
687980
688150
688500
688630
688650
688930
689090
689400
689580
689830
690060
690200
690220
690350
690510
690690
690930
691020
691540
691730
691930
692110
692270
692920
693330
693810
693830
693990
694130
694180
694550
695360
695720
696160
696990
697370
697960
697970
698050
698770
699040
699240
699720
700170
700480
700570
700590
700920
701010
701100
701440
701900
702160
702320
702810
703030
703060
703090
703300
703430
703480
703940
703980
704040
704060
704140
704310
705370
705410
705800
705810
705830
705860
707340
707590
708100
708340
708680
708850
708930
709080
709310
709450
709670
709850
710550
710640
710750
711390
711690
711810
712090
712150
712390
712650
712770
713060
713310
713320
713540
713650
714020
714050
714070
714100
714270
714580
714610
714780
714970
715290
715310
715490
715510
716040
716430
716900
716950
717050
717090
717190
717990
718030
718500
718940
719110
719270
719280
719640
719690
719730
720090
720380
720670
721030
721510
721720
721960
722350
722590
722620
722750
722870
723420
723610
723790
723820
723890
724110
724180
724350
724520
724870
724910
725340
725510
725920
725980
726390
726590
726620
726810
726910
727030
727180
727280
727310
727730
728730
729180
729580
729660
730090
730550
731180
731770
731790
732730
732950
733420
733480
733710
733870
734020
734290
734350
734550
734580
734750
734910
735460
735470
735520
735530
735570
735810
737280
737490
737500
737690
738100
738310
738470
738500
738720
738840
738880
739010
739260
739290
739880
739960
740230
740250
740470
741320
741360
741590
742170
742470
742500
742630
743000
743190
743550
744400
744660
744800
744810
745760
746010
746280
746860
746910
746920
747210
747240
747770
747920
747970
748420
748660
748800
748880
749050
749180
749870
749900
750350
750360
750400
751260
751280
751350
751550
751590
751690
752180
752600
753060
753090
753440
753610
754010
754160
754350
754540
754620
754810
755150
755540
755830
756100
756220
757130
757380
757490
758210
758280
758530
758560
758980
759030
760490
760510
760860
761000
761070
761280
761290
761640
763230
763410
763610
763650
763680
763860
763870
764030
764050
764180
764570
765410
765650
765710
765790
766090
766110
766650
767420
767590
767690
768840
768970
769560
769630
769920
769940
770090
770460
770500
770990
771060
771250
771310
771450
772060
772070
772420
772460
772680
772700
773320
774421
774721
775270
775850
776140
776390
777130
777560
778260
778700
778810
779260
779560
779650
779790
780120
781440
781670
782460
782630
782660
782670
783240
784950
785130
785990
786350
786370
786410
786490
786570
786680
787220
787260
787450
787640
787980
787990
788470
788770
789100
789540
789620
790130
790450
790600
790750
790790
791020
791150
791300
791370
791470
792030
792480
793050
794690
794740
794820
796380
796400
796910
796970
797010
797200
797390
797430
797660
798280
798420
798790
798940
798950
799060
799240
799860
799960
801120
801220
801610
801760
801910
801990
802200
802240
802960
803030
803080
804810
805150
805260
805440
805850
806000
806510
808290
808580
808810
809150
809250
809680
810020
810200
810230
810580
810690
810760
811130
811620
811800
812460
812810
813290
814480
814700
814960
815030
816000
816240
816350
816590
816810
817360
818620
818760
820090
820190
820400
820790
821610
821670
822110
822550
822700
822940
823470
823550
823830
824880
825170
825380
825580
826100
826480
826810
826930
827170
827860
828030
828050
829410
830470
830890
831100
831490
831590
831810
832080
832510
834000
